date,city
Cedar City (east of),4/27/04
St. George (UT) to Las Vegas (NV),2/16/99
Midvale,3/19/09
Brigham City (west of),12/23/13
Salt Lake City,4/27/04
Eastland,7/26/02
Delta,8/10/99
Green River,8/12/08
Green River (20 miles west of on I-70),8/12/08
Provo (south of),3/7/98
Salt Lake,12/14/04
Provo (south of),4/2/99
Provo,5/29/11
Salt Lake City,9/15/05
Salt Lake City,10/31/03
Salt Lake City,3/11/06
Provo,3/6/01
Salt Lake City,1/28/99
Crescent Junction,9/2/05
Salt Lake City,10/30/06
Wendover,9/2/05
Alpine,3/18/14
Salt Lake City,3/6/01
,4/27/04
Salt Lake City,4/30/04
Salt Lake City,10/31/08
Salt Lake City,10/31/03
Provo,6/13/02
Sugar House,7/3/15
Ft. Duschene (near),5/15/13
Salt Lake City,2/14/14
Ogden/Clinton,12/23/13
none,8/5/01
