date,city
St. Paul,1/11/05
Minneapolis,12/3/04
St. Peter,11/9/04
Shakopee,12/3/04
Zimmerman,11/9/04
Minneapolis,11/9/04
Mankato,11/9/04
Minneapolis,2/1/07
Saint Paul,2/8/05
Faribault,10/27/04
Burnsville,10/27/04
Chaska,10/27/04
St. Louis Park,10/27/04
Spring Grove,9/29/04
Duluth,10/8/07
Grand Rapids,9/29/04
Willow River,2/22/05
Anoka,9/29/04
Lakeville,9/9/04
Lakeville,9/9/04
St. Paul,9/9/04
Grand Marais,9/9/04
St. Paul,8/24/04
Waconia,9/1/04
Minneapolis,9/1/04
St. Louis Park,9/1/04
St. Paul,9/1/04
Minneapolis,9/9/04
St. Paul,8/24/04
Chaska,10/27/04
Shorewood,12/14/04
Lakeville,9/1/04
