date,city
B-52; inflight,7/11/00
Hollis,6/23/04
Newport,5/14/02
Laconia,2/1/07
Lempster,1/19/05
Nort Sutton (resort area near),3/19/09
Exeter,10/28/02
Newport,4/16/05
Merrimack,7/5/99
Hooksett,8/24/10
Center Barnstead,12/2/00
