date,city
Smithfield,3/3/13
Raleigh/Durham,2/28/13
Raleigh,5/15/13
Raeford,2/18/13
Gastonia,2/18/13
Conover,2/18/13
Charlotte,2/18/13
Wilmington,2/4/13
Shallotte,2/4/13
Leland,2/4/13
Washington,2/4/13
Marion,2/4/13
Rocky Mount,2/4/13
Shelby,2/4/13
Durham,2/4/13
Fayetteville,2/4/13
Candler,2/4/13
Fuquay Varina,2/4/13
Hamlet,10/14/13
Gibsonville,1/16/14
Clayton,2/4/13
Thomasville,2/4/13
Currie,2/4/13
Asheboro,2/4/13
Youngsville,2/4/13
Camp Mckall,2/4/13
Fayetteville,2/4/13
Aurora,12/20/12
Arapahoe,12/20/12
Havelock,12/20/12
Fayetteville,12/20/12
Burgaw,12/20/12
Marshall,12/20/12
Sunset Beach,12/20/12
Raleigh,12/20/12
Spindale,12/20/12
Wilmington,12/20/12
Marion,12/20/12
Kill Devil Hills,12/20/12
Monroe,12/20/12
Raleigh,12/20/12
Newton,12/20/12
Tryon,12/20/12
Asheville,8/30/13
Newton,11/19/12
Lexington,11/19/12
Clayton,11/19/12
Gastonia,12/20/12
Greensboro,11/19/12
Grifton,11/19/12
Whiteville,11/19/12
High Point,11/19/12
Winston-Salem,11/19/12
Wilmington,11/19/12
Carrboro,11/19/12
Burnsville,12/20/12
Franklin,11/4/12
Statesville,11/4/12
Greensboro,11/4/12
Ocean Isle,10/30/12
Sunset Beach,10/30/12
Ocean Isle Beach,10/30/12
Salisbury,10/30/12
New Bern,10/30/12
Bunn,10/30/12
Faison,10/30/12
Wrightsville Beach,10/30/12
Raleigh,10/30/12
New Bern,10/30/12
Cary,10/30/12
Avon,10/30/12
Conover,10/30/12
Sanford,10/30/12
Leland,10/30/12
Raleigh,10/30/12
Waves,10/30/12
Salvo,10/30/12
Salvo,10/30/12
Avon,10/30/12
Jacksonville,10/30/12
Cary,10/30/12
Garner,10/30/12
Carolina Beach,10/30/12
Salvo,9/24/12
Salvo,10/30/12
Salvo,9/24/12
Goldsboro,9/24/12
Corolla,9/24/12
Oak Island,9/24/12
Ocean Isle Beach,9/24/12
Elizabeth City,9/24/12
Holden Beach,9/24/12
Nashville,11/6/14
Kannapolis,9/24/12
Wilson,9/24/12
Hickory,9/24/12
Carolina Beach,9/24/12
Bessemer City,9/24/12
Wilmington,8/22/14
Raleigh,9/24/12
Charlotte,9/24/12
Corolla,8/29/14
Waxhaw,9/24/12
Winston-Salem,9/24/12
Greensboro,9/24/12
Asheville,9/24/12
Holly Springs,9/24/12
Charlotte,9/24/12
Asheville,9/24/12
Holly Springs,8/19/12
Asheboro,8/19/12
