date,city
Huntsville,11/21/98
Hunstville,10/30/12
Bessemer,1/22/00
Mobile,5/24/05
Shelby County airport (@231 mile marker),2/24/01
Grand Bay,1/5/16
Gulf Shores,1/28/99
Southside (Gadsden),1/28/99
Guntersville,2/14/08
Fairhope,9/26/98
Fairhope,1/28/99
Phoenix City,1/28/99
Pell City,3/10/17
Mobile,1/28/99
Birmingham,11/2/99
Woodville,5/28/05
Tuscaloosa,5/12/10
Alabama (location unspecified),5/15/06
Gunteersville,1/17/04
Muscle Shoals,11/2/99
Heflin  (Talladega National Forest at Oak Level),4/26/99
Birmingham (Huffman/Centerpoint),6/12/07
Centreville/Selma (area on state road 219 between),8/5/01
Birmingham,11/2/99
Daphne,1/21/08
Bessemer,11/2/99
Morris,11/20/01
Birmingham,11/2/99
Wedowee,4/9/04
Florence,11/2/99
Southside,8/5/01
Rainsville,11/2/99
Mobile,11/2/99
St. Florian,10/12/01
Opp,1/28/99
Weogufka,2/1/07
Montgomery,7/3/13
Montgomery,7/5/99
Montgomery,10/31/03
Montgomery,8/7/07
Columbus City,10/30/06
Trussville,2/1/07
Salem,2/22/05
New Hope,4/1/01
Wetumpka,5/24/05
Wagarville,3/16/00
Leesburg,3/21/03
Florence,9/2/05
Talladega (Super Speedway),5/24/99
Huntsville,4/27/07
Indian Springs,6/20/11
Collinsville,4/27/07
Bessemer,12/12/11
Montgomery (near),11/3/05
Pinson,10/31/03
Auburn,5/11/05
Manaus-Amazonas (Brazil),8/7/07
Columbia,7/13/05
Lanett,8/24/10
Montgomery,3/7/00
Mobile,8/11/04
Huntsville,10/28/02
Huntsville,10/28/02
Huntsville,4/13/10
Guntersville,8/27/09
Mountainboro,7/4/12
Birmingham,10/27/04
Montgomery,1/16/14
Mobile,1/22/00
Birmingham,9/2/05
Carbon Hill,9/30/13
Gadsden,5/15/06
Ardmore (near),3/7/00
Lake Martin,12/16/99
Interstate 65 (Alabama/Tennessee),5/24/05
Anniston (Ft. McClellan U.S. Army base),6/2/98
Interstate 65 (between AL and TN),11/21/10
Birmingham,6/3/03
Gadsden,7/23/00
